Unnamed: 0,geometry,name,place_id,rating,types,vicinity,cords,reviewers
49,"{'location': {'lat': 45.4579787, 'lng': 9.1875027}, 'viewport': {'northeast': {'lat': 45.45932357989273, 'lng': 9.18892047989272}, 'southwest': {'lat': 45.45662392010728, 'lng': 9.186220820107277}}}",Bio Pizza,ChIJad1iAgLEhkcRmg7sESqY9XU,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Corso Italia, 16, Milano","45.457979,9.187503","['C', 'Y', 'Marcin', 'Floryan', 'Olivian', 'Ortopan', 'Tigran', 'Asaturjan', 'roksana', 'jafari']"
50,"{'location': {'lat': 45.4670229, 'lng': 9.1809946}, 'viewport': {'northeast': {'lat': 45.46832272989272, 'lng': 9.182310529892723}, 'southwest': {'lat': 45.46562307010727, 'lng': 9.179610870107279}}}",Rita & Antonio,ChIJqdMmGlLBhkcRIyRvwUIdVVI,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Giacomo Puccini, 2A, Milano","45.467023,9.180995","['Kristi', 'Harp', 'joe', 'nowosielski', 'John', 'Zervopoulos', 'Atlantizer', 'Einar', 'Ole', 'Smidesang', 'Hansen']"
51,"{'location': {'lat': 45.4652223, 'lng': 9.196454899999999}, 'viewport': {'northeast': {'lat': 45.46669192989273, 'lng': 9.19797922989272}, 'southwest': {'lat': 45.46399227010728, 'lng': 9.195279570107276}}}",Fratelli La Bufala,ChIJTa_ia6XGhkcRB-yRP1Ujy30,3.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","Galleria S. Carlo, 6, Milano","45.465222,9.196455","['Ronny', 'Brüllhardt', 'Joey', 'Spidalieri', 'Anlu', 'Bussu', 'Konrad', 'Kąkol', 'Enrica', 'Garzilli']"
52,"{'location': {'lat': 45.466524, 'lng': 9.1900171}, 'viewport': {'northeast': {'lat': 45.46785772989272, 'lng': 9.191400079892723}, 'southwest': {'lat': 45.46515807010728, 'lng': 9.18870042010728}}}",I 12 Gatti Pizzeria,ChIJ5U4TjK_GhkcRG14YJF8if6s,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']","Galleria Vittorio Emanuele II, 11/12, Milano","45.466524,9.190017","['Mirko', 'Tosoni', 'Nicolas', 'Hadjisavvas', 'baxygr', '-', 'Tanju', 'T', 'Luca', 'Dal', 'Bo']"
53,"{'location': {'lat': 45.4585877, 'lng': 9.1784914}, 'viewport': {'northeast': {'lat': 45.45989007989272, 'lng': 9.179797279892723}, 'southwest': {'lat': 45.45719042010728, 'lng': 9.17709762010728}}}",Premiata Pizzeria Milano,ChIJs3HLLv7DhkcRExt3FZ-35PU,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Edmondo de Amicis, 22, Milano","45.458588,9.178491","['IamtheZoya', 'Mark', 'Shand', 'Tomás', 'Silva', 'Queiroga', 'Steven', 'Brown', 'Claudia', 'Brambilla']"
54,"{'location': {'lat': 45.4554008, 'lng': 9.202060999999999}, 'viewport': {'northeast': {'lat': 45.45671437989273, 'lng': 9.203422479892723}, 'southwest': {'lat': 45.45401472010728, 'lng': 9.200722820107279}}}",Da Michele I Condurro,ChIJ__-PuR_EhkcRcKLR6qrjZKQ,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Orti, 31, Milano","45.455401,9.202061","['Jim', 'Heesacker', 'Dan', 'Addison', 'Jonas', 'monas', 'Gabriele', 'Maffoni', 'Asif', 'Muhammad']"
55,"{'location': {'lat': 45.4655589, 'lng': 9.1984373}, 'viewport': {'northeast': {'lat': 45.46690437989272, 'lng': 9.199662329892723}, 'southwest': {'lat': 45.46420472010728, 'lng': 9.196962670107279}}}",Rossopomodoro c/o Brian&Barry Building,ChIJa7suIKXGhkcR052z1KWFjew,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","Brian&Barry building, Via Durini, 28, Milano","45.465559,9.198437","['Maria', 'P', 'A', 'Tang', 'spiywomjose', 'Elsa', 'Wong', 'Cosimo', 'Simone', 'Palumbo']"
56,"{'location': {'lat': 45.4656746, 'lng': 9.191216899999999}, 'viewport': {'northeast': {'lat': 45.46709812989273, 'lng': 9.192641479892723}, 'southwest': {'lat': 45.46439847010728, 'lng': 9.18994182010728}}}",Spontini - Duomo,ChIJ9xFnaK7GhkcRaTQpPScKnUg,4.1,"['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Santa Radegonda, 11, Milano","45.465675,9.191217","['Mark', 'Boden', 'Mariangela', 'Calatrava', 'Ben', 'Panicker', 'Chris', 'Yu', 'Alvin', 'Huang']"
57,"{'location': {'lat': 45.4556166, 'lng': 9.1968411}, 'viewport': {'northeast': {'lat': 45.45693287989272, 'lng': 9.198146479892722}, 'southwest': {'lat': 45.45423322010728, 'lng': 9.195446820107279}}}",Pizza Am,ChIJXejJtx3EhkcRymgG8KYiEJ4,4.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","Corso di Porta Romana, 83, Milano","45.455617,9.196841","['Josie', 'Lynch', 'claudio', 'biscaro', 'Joseph', 'Shapleski', 'Nick', 'P', 'Chiara', 'Borg']"
58,"{'location': {'lat': 45.4611066, 'lng': 9.1844903}, 'viewport': {'northeast': {'lat': 45.46240742989272, 'lng': 9.185883579892723}, 'southwest': {'lat': 45.45970777010727, 'lng': 9.183183920107279}}}",pizzeria 50 Da Geggio,ChIJM5xxHKvGhkcR2tKhTjTPc2A,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Torino, 50, Milano","45.461107,9.184490","['Asaf', 'Sommer', 'Chateau', 'Chassenon', 'Mateusz', 'Bartkowiak', 'Anand', 'Nair', 'Peter', 'Fischer', 'Strandell']"
59,"{'location': {'lat': 45.4631266, 'lng': 9.1887957}, 'viewport': {'northeast': {'lat': 45.46455347989271, 'lng': 9.190146529892722}, 'southwest': {'lat': 45.46185382010727, 'lng': 9.187446870107278}}}",Pizzeria Dogana,ChIJQSX_A6zGhkcRrsL3Ot5P5_k,3.6,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Dogana, 3, Milano","45.463127,9.188796","['Ben', 'Maimon', 'Michel', 'R.', 'Aidan', 'Zeqiroski', 'Лев', 'Разумовский', 'Ami', 'Agne']"
60,"{'location': {'lat': 45.4659299, 'lng': 9.180682299999999}, 'viewport': {'northeast': {'lat': 45.46728927989273, 'lng': 9.182004129892722}, 'southwest': {'lat': 45.46458962010728, 'lng': 9.179304470107278}}}",Meucci,ChIJF4P1rFPBhkcRxhfQZN0oj5U,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via S. Giovanni sul Muro, 18, Milano","45.465930,9.180682","['Gosia', 'Stróżyńska', 'Kalina', 'Christev', 'Sergio', 'Fregoni', 'Brett', 'Rodriguez', 'יואב', 'גזית']"
61,"{'location': {'lat': 45.4568775, 'lng': 9.180941599999999}, 'viewport': {'northeast': {'lat': 45.45823092989272, 'lng': 9.182241829892721}, 'southwest': {'lat': 45.45553127010727, 'lng': 9.179542170107277}}}",Pizzeria Del Ticinese,ChIJJ5HLhf_DhkcRisk1q5JGIjY,4.1,"['restaurant', 'point_of_interest', 'food', 'establishment']","Corso di Porta Ticinese, 65, Milano","45.456877,9.180942","['Tom', 'Hutchinson', 'Ray', 'Broomall', 'Daniel', 'Wheeldon', 'Jyrki', 'Hämäläinen', 'Boyan', 'Zhelyazkov']"
62,"{'location': {'lat': 45.468327, 'lng': 9.1814697}, 'viewport': {'northeast': {'lat': 45.46958632989272, 'lng': 9.18300467989272}, 'southwest': {'lat': 45.46688667010728, 'lng': 9.180305020107276}}}",Farinella,ChIJefdZh03BhkcRFzoEkg3czUA,3.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","Foro Buonaparte, 71, Milano","45.468327,9.181470","['elena', 'franco', 'Elad', 'Stern', 'Alexis', 'Virnig', 'Jimmy', 'Powar', 'Stephanie', 'Orlov']"
63,"{'location': {'lat': 45.4620313, 'lng': 9.195145499999999}, 'viewport': {'northeast': {'lat': 45.46339342989273, 'lng': 9.196434929892721}, 'southwest': {'lat': 45.46069377010728, 'lng': 9.193735270107277}}}",Original Pizza Ok,ChIJDVuGBqbGhkcRju8un01UpTA,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","Piazza Santo Stefano, 10, Milano","45.462031,9.195145","['IRENE', 'GARCIA', 'MALDONADO', 'Chiara', 'Passigli', 'Vasil', 'Harizanov', 'Jeremy', 'Pierson', 'jyanqa']"
64,"{'location': {'lat': 45.4716166, 'lng': 9.1842378}, 'viewport': {'northeast': {'lat': 45.47294677989272, 'lng': 9.185495279892722}, 'southwest': {'lat': 45.47024712010727, 'lng': 9.182795620107278}}}",Obicà Brera,ChIJwz8Uk0zBhkcRf88Xp4Mq8W4,4.1,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Mercato, 28, Milano","45.471617,9.184238","['Anaïs', 'Bourdon', 'Melissa', 'Matton', 'julia', 'polisuk', 'Maria', 'Di', 'Campli', 'Iuliia', 'Zernova']"
65,"{'location': {'lat': 45.4671637, 'lng': 9.1859786}, 'viewport': {'northeast': {'lat': 45.46850227989272, 'lng': 9.187269029892722}, 'southwest': {'lat': 45.46580262010728, 'lng': 9.184569370107278}}}",Luna Rossa,ChIJ50GjXK3GhkcR05pvrOltCJc,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Broletto, 26, Milano","45.467164,9.185979","['Koloman', 'Murakozy', 'Stefan', 'Król', 'Nick', 'Rennell', 'Sepehr', 'Makaremi', 'Simone', 'Messaggi']"
66,"{'location': {'lat': 45.46032779999999, 'lng': 9.181182699999999}, 'viewport': {'northeast': {'lat': 45.46162567989271, 'lng': 9.182573029892723}, 'southwest': {'lat': 45.45892602010727, 'lng': 9.179873370107279}}}",Ristorante Pane e Vino - Ristorante e Pizzeria Milano,ChIJyYWbtAfEhkcRGYSGuE6DQy0,4.1,"['restaurant', 'liquor_store', 'bar', 'store', 'point_of_interest', 'food', 'establishment']","Carrobbio, 4, Milano","45.460328,9.181183","['Jordan', 'Artery', 'Lilijana', 'M.', 'Denisa', 'Ungureanu', 'Marco', 'Loriga', 'Mathilde', 'Havinga']"
67,"{'location': {'lat': 45.4675137, 'lng': 9.1845429}, 'viewport': {'northeast': {'lat': 45.46881842989272, 'lng': 9.18579017989272}, 'southwest': {'lat': 45.46611877010727, 'lng': 9.183090520107276}}}",Andry,ChIJJ5cMslLBhkcRzAyhTwZrAiI,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Rovello, 10, Milano","45.467514,9.184543","['Тимур', 'Салахетдинов', 'Fiona', 'Lam', 'Janne', 'Kyrö', 'L.', 'f', 'Altaf', 'Kassam']"
68,"{'location': {'lat': 45.45867399999999, 'lng': 9.190666}, 'viewport': {'northeast': {'lat': 45.46000132989273, 'lng': 9.192061229892722}, 'southwest': {'lat': 45.45730167010728, 'lng': 9.189361570107279}}}",L'Isola del Tesoro - Ristorante sardo,ChIJOytqNKjGhkcR2Fk_h4QMYIM,4.2,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Ludovico da Viadana, 2, Milano","45.458674,9.190666","['Arup', 'Ghose', 'Abe', 'Ems', 'P.', 'Miguel', 'Peñate', 'mona', 'alotaibi']"
69,"{'location': {'lat': 45.464883, 'lng': 9.191941}, 'viewport': {'northeast': {'lat': 45.46627962989272, 'lng': 9.193422779892723}, 'southwest': {'lat': 45.46357997010728, 'lng': 9.190723120107279}}}",Obicà Duomo,ChIJSXg-Wq7GhkcR20dQA669D6M,3.9,"['bar', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Santa Radegonda, 3, Milano","45.464883,9.191941","['Romuald', 'Baumard', 'Melvin', 'Bloemendal', 'Vítězslav', 'Otruba', 'Cherry', 'Li', 'Federica', 'Pasini']"
70,"{'location': {'lat': 45.4642803, 'lng': 9.1793335}, 'viewport': {'northeast': {'lat': 45.46562797989272, 'lng': 9.180653029892722}, 'southwest': {'lat': 45.46292832010727, 'lng': 9.177953370107279}}}",Pizzeria Da Zero,ChIJw7My7VPBhkcRcGKROMjPEcU,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Bernardino Luini, 9, Milano","45.464280,9.179334","['Damián', 'García', 'García', 'Lawson', 'Cooper', 'Antonio', 'Marfuggi', 'Gianmarco', 'Boschi', 'Sam', 'Parish']"
71,"{'location': {'lat': 45.4649779, 'lng': 9.1754917}, 'viewport': {'northeast': {'lat': 45.46632037989272, 'lng': 9.17687157989272}, 'southwest': {'lat': 45.46362072010728, 'lng': 9.174171920107277}}}",Bio Solaire,ChIJsWVMH1HBhkcRwm-CX7Ni7fI,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Terraggio, 20, Milano","45.464978,9.175492","['Andy', 'Hammons', 'Taha', 'Gailani', 'Scott', 'Pollacek', 'Tomas', 'Žukauskas', 'Guido', 'De', 'Groote']"
72,"{'location': {'lat': 45.466718, 'lng': 9.1861}, 'viewport': {'northeast': {'lat': 45.46806247989272, 'lng': 9.187421479892722}, 'southwest': {'lat': 45.46536282010727, 'lng': 9.184721820107278}}}",Bellavista Cafè,ChIJCRHcFK3GhkcRXSt1zypPubk,4.1,"['store', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Broletto, 18, Milano","45.466718,9.186100","['Desmond', 'Lim', 'Koen', 'Derom', 'Minh', 'Duong', 'L.', 'f', 'Aya', 'P.']"
73,"{'location': {'lat': 45.47091349999999, 'lng': 9.184469}, 'viewport': {'northeast': {'lat': 45.47224807989272, 'lng': 9.185765379892725}, 'southwest': {'lat': 45.46954842010727, 'lng': 9.183065720107281}}}",Pizzeria Sibilla,ChIJ88WmwkzBhkcREdorXHLYYX0,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Mercato, 14, Milano","45.470913,9.184469","['Martin', 'Ruskov', 'Zoltan', 'Mogyorosi', 'Zayda', 'Grotta', 'Rich', 'O.', 'Miguel', 'B.']"
74,"{'location': {'lat': 45.4621247, 'lng': 9.1872619}, 'viewport': {'northeast': {'lat': 45.46348922989272, 'lng': 9.188656229892722}, 'southwest': {'lat': 45.46078957010727, 'lng': 9.185956570107278}}}",Calafuria Unione,ChIJi05Fk6vGhkcRnthEPkey4tw,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via dell'Unione, 8, Milano","45.462125,9.187262","['Brandon', 'Setlock', 'Sujheil', 'Garate', 'MaGo', 'GxIxA', 'Tania', 'Leon', 'Jane', 'Anderson']"
75,"{'location': {'lat': 45.4650732, 'lng': 9.189204799999999}, 'viewport': {'northeast': {'lat': 45.46642372989271, 'lng': 9.190586729892722}, 'southwest': {'lat': 45.46372407010727, 'lng': 9.187887070107278}}}",Da Regina 1985,ChIJFVbELazGhkcRSMrhVZjiR0g,4.0,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Silvio Pellico, 1, Milano","45.465073,9.189205","['Knight', 'Warren', 'Mundhir', 'Al', 'Kitani', 'Keara', 'Neeley', 'Adrien', 'Simon', 'Larry', 'Strawson']"
76,"{'location': {'lat': 45.4721558, 'lng': 9.1863523}, 'viewport': {'northeast': {'lat': 45.47369317989272, 'lng': 9.187684879892723}, 'southwest': {'lat': 45.47099352010728, 'lng': 9.18498522010728}}}",Il Kaimano,ChIJwwYrU7PGhkcRiidyvYaKTW8,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Fiori Chiari, 20, Milano","45.472156,9.186352","['Rebeca', 'Estrada', 'Nabiel', 'Ekhraimia', 'Marina', 'Fernandes', 'Leite', 'eva', 'gluck', 'Olga', 'Liash']"
77,"{'location': {'lat': 45.463511, 'lng': 9.1983386}, 'viewport': {'northeast': {'lat': 45.46477467989272, 'lng': 9.199640029892722}, 'southwest': {'lat': 45.46207502010728, 'lng': 9.196940370107278}}}",L'Albero del pepe,ChIJzUX7S6TGhkcRHmDsdBVXrss,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","Largo Augusto, 7, Milano","45.463511,9.198339","['Anthony', 'Ogle', 'Даниил', 'Иванов', 'Radu', 'Savutiu', 'Anežka', 'Procházková', 'Kamila', 'Červená']"
78,"{'location': {'lat': 45.4658728, 'lng': 9.195371699999999}, 'viewport': {'northeast': {'lat': 45.46725142989272, 'lng': 9.19684467989272}, 'southwest': {'lat': 45.46455177010728, 'lng': 9.194145020107277}}}",A Santa Lucia Restaurant,ChIJFQjE9K_GhkcRVmHrBsKD0Ew,3.6,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via S. Pietro All'Orto, 3, Milano","45.465873,9.195372","['Samer', 'Kaissi', 'Paul', 'Donovan', 'kaori', 'krockenberger', 'Haya', 'Yussef', 'martin', 'v']"
79,"{'location': {'lat': 45.459768, 'lng': 9.181224}, 'viewport': {'northeast': {'lat': 45.46111747989272, 'lng': 9.182584979892722}, 'southwest': {'lat': 45.45841782010727, 'lng': 9.179885320107278}}}",Donna Sophia Dal 1931,ChIJF0AdR1XBhkcR2LodgiXEzsU,3.6,"['restaurant', 'point_of_interest', 'food', 'establishment']","Corso di Porta Ticinese, 1, Milano","45.459768,9.181224","['Erlend', 'Staavi', 'Robert', 'Stanley', 'Daniella', 'Nimcevic', 'Chelsie', 'Gruber', 'cdellacos']"
80,"{'location': {'lat': 40.8511735, 'lng': 14.2719325}, 'viewport': {'northeast': {'lat': 40.85255067989272, 'lng': 14.27334422989272}, 'southwest': {'lat': 40.84985102010728, 'lng': 14.27064457010728}}}",Ristorante Pizzeria Bar Franco,ChIJRUrjtRcIOxMRwzE0OV6xhLc,4.3,"['bar', 'store', 'restaurant', 'point_of_interest', 'food', 'establishment']","Corso Arnaldo Lucci, 195, Napoli","40.851174,14.271933","['Shreyash', 'Agarwal', 'Michael', 'Sinatra', 'Nadezhda', 'Shatokhina', 'Raizel', 'Hernandez', 'sue', 'daughney']"
81,"{'location': {'lat': 40.8466656, 'lng': 14.2592269}, 'viewport': {'northeast': {'lat': 40.84803732989273, 'lng': 14.26072872989272}, 'southwest': {'lat': 40.84533767010728, 'lng': 14.25802907010728}}}",pizzeria Pizza Re Ferdinando,ChIJ7eJu0kYIOxMRgigv7azw46Q,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Portanova, 1, Napoli","40.846666,14.259227","['Janez', 'Ferjancic', 'Sławek', 'Lewandowski', 'Mark', 'S', 'Benjamin', 'Sean', 'Glennon']"
82,"{'location': {'lat': 40.8549202, 'lng': 14.2740056}, 'viewport': {'northeast': {'lat': 40.85627932989272, 'lng': 14.27544587989272}, 'southwest': {'lat': 40.85357967010727, 'lng': 14.27274622010728}}}","Trattoria Pizzeria Ieri, Oggi, Domani",ChIJVeCKrBAIOxMRdt60IS9hjMw,4.2,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Nazionale, 6, Napoli","40.854920,14.274006","['Sato', 'Mizzou', 'Naomi', 'Calian', 'Ketan', 'Saxena', 'Sebastian', 'Holden', 'Bramah', 'Rebecca', 'Meyrick']"
83,"{'location': {'lat': 40.84877540000001, 'lng': 14.2595163}, 'viewport': {'northeast': {'lat': 40.85010702989273, 'lng': 14.26080472989272}, 'southwest': {'lat': 40.84740737010728, 'lng': 14.25810507010728}}}",La Figlia del Presidente,ChIJ8b8HBUEIOxMR2jr08qzyjkw,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Grande Archivio, 24, Napoli","40.848775,14.259516","['Alexandru', 'Zegrea', 'Pierre', 'Elia', 'Bonetto', 'Alex', 'Holmes', 'K-Riddim']"
84,"{'location': {'lat': 40.853789, 'lng': 14.259916}, 'viewport': {'northeast': {'lat': 40.85513667989272, 'lng': 14.26126697989272}, 'southwest': {'lat': 40.85243702010728, 'lng': 14.25856732010728}}}",Insolito La Pizzeria Gourmet,ChIJW2ZDVmoIOxMRkwzZ2BsPwJE,4.6,"['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via SS. Apostoli, 4, Napoli","40.853789,14.259916","['Jobe', 'Lloyd', 'Melissa', 'Sittner', 'Krzysztof', 'Burmer', 'Robert', 'Mason', 'Tyler', 'Raborn']"
85,"{'location': {'lat': 40.853425, 'lng': 14.266156}, 'viewport': {'northeast': {'lat': 40.85475367989272, 'lng': 14.26748832989272}, 'southwest': {'lat': 40.85205402010727, 'lng': 14.26478867010728}}}",Ristorante Pizzeria Azzurra,ChIJ6ZTEVBQIOxMRlokAOItRdjk,4.3,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']","Via Alessandro Poerio, 44, Napoli","40.853425,14.266156","['summer010', 'Phil', 'Gray', 'Agata', 'G.', 'Oľga', 'Gabrielová', 'Jennifer', 'Russell']"
86,"{'location': {'lat': 40.8549142, 'lng': 14.2711794}, 'viewport': {'northeast': {'lat': 40.85626882989272, 'lng': 14.27259407989272}, 'southwest': {'lat': 40.85356917010727, 'lng': 14.26989442010728}}}",Pizzeria Scugnizzo Trattoria,ChIJo0oB1BYIOxMRBTwROg3DH5I,4.4,"['restaurant', 'point_of_interest', 'food', 'establishment']","Corso Novara, 15/17/19, Napoli","40.854914,14.271179","['Chalee', 'Ng', 'Tim', 'Garrett', 'Dave', 'Wyman', 'Ashley', 'Foguel', 'Michael', 'Patek']"
87,"{'location': {'lat': 40.850894, 'lng': 14.2568155}, 'viewport': {'northeast': {'lat': 40.85221482989272, 'lng': 14.25818172989272}, 'southwest': {'lat': 40.84951517010727, 'lng': 14.25548207010728}}}",Pizzeria I Decumani,ChIJP4J-H0IIOxMRzisf9pqWr6w,4.3,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via dei Tribunali, 58, Napoli","40.850894,14.256816","['Hugo', 'Harnett', 'Matthew', 'Grisebach', 'Pierre', 'Karla', 'Watson', 'Jóhann', 'Páll', 'Ástvaldsson']"
88,"{'location': {'lat': 40.8516219, 'lng': 14.258992}, 'viewport': {'northeast': {'lat': 40.85295532989272, 'lng': 14.26035097989272}, 'southwest': {'lat': 40.85025567010727, 'lng': 14.25765132010728}}}",Pizzeria Dal Presidente,ChIJbYrH2UEIOxMRCrr9iG-NW30,3.9,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via dei Tribunali, 120, Napoli","40.851622,14.258992","['Elza', 'T', 'Hans', 'Christian', 'Reinl', 'Frankie', 'Hazard', 'Halmon', 'Lui', 'Dávid', 'Simon']"
89,"{'location': {'lat': 40.8485039, 'lng': 14.2735084}, 'viewport': {'northeast': {'lat': 40.84987012989272, 'lng': 14.27486217989272}, 'southwest': {'lat': 40.84717047010727, 'lng': 14.27216252010728}}}",La Masardona,ChIJhe0LOT0IOxMRoScPs9a7Ohk,4.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Giulio Cesare Capaccio, 27, Napoli","40.848504,14.273508","['Sikandar', 'Aftab', 'Kapil', 'Krishna', 'Brad', 'Jennings', 'Björn', 'Bohn', 'Yuan', 'Lu']"
90,"{'location': {'lat': 40.85127689999999, 'lng': 14.2693114}, 'viewport': {'northeast': {'lat': 40.85258137989272, 'lng': 14.27067097989272}, 'southwest': {'lat': 40.84988172010728, 'lng': 14.26797132010728}}}",Ristorante Pizzeria Agorà Life,ChIJ2ZHWERYIOxMRxwBdUdGS4YM,3.8,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Giuseppe Pica, 3/15, Napoli","40.851277,14.269311","['Verena', 'Kortelainen', 'Felix', 'S.', 'Vernon', 'Brady', 'Chris', 'Crawley', 'Jeff', 'Brookfield']"
91,"{'location': {'lat': 40.856296, 'lng': 14.2783618}, 'viewport': {'northeast': {'lat': 40.85764582989272, 'lng': 14.27971162989272}, 'southwest': {'lat': 40.85494617010728, 'lng': 14.27701197010728}}}",Ristorante Pizzeria Amabile Napoli,ChIJO4QCrBsIOxMR3QkLGscNDbQ,3.7,"['restaurant', 'point_of_interest', 'food', 'establishment']","Centro direzionale, Isola A3, Napoli","40.856296,14.278362","['Andrea', 'Palmieri', 'Guy', 'Singer', 'Marco', 'Giudice', 'Annarita', 'Maione', 'Roberto', 'Pelliccia']"
92,"{'location': {'lat': 40.8504304, 'lng': 14.2693318}, 'viewport': {'northeast': {'lat': 40.85177787989272, 'lng': 14.27066327989272}, 'southwest': {'lat': 40.84907822010728, 'lng': 14.26796362010728}}}",Antica Trattoria e Pizzeria da Donato,ChIJqfLu8D0IOxMRGTiV2rAM7uA,4.5,"['restaurant', 'point_of_interest', 'food', 'establishment']","Via Silvio Spaventa, 41, Napoli","40.850430,14.269332","['Čanga', 'Pham', 'Trang', 'Elly', 'Wu', 'Jing', 'Xiong', 'A', 'L', 'Mai', 'Yassin']"
